,tweet
129,"Out in #Vancouver #Canada at #Nakba74 rally for #Palestine + demanding Justice for Shireen Abu Akleh! Together we chanted ""From the River to the Sea, Palestine Will Be Free!"" 
#vanpoli #cdnpoli #شيرين_أبوعاقلة #فلسطين #IsraeliCrimes #ShireenAbuAqla #NakbaDay #JusticeForShireen https://t.co/vDy997jHnx"
130,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
131,"The crimes of the brutal military illegal occupation continues DAILY. This funeral does not get the international coverage as murdered #SherineAbuAqleh , yet the crimes of the occupation are the same. Humanity Lost 🇮🇱. #IsraeliCrimes #IsraeliTerrorism #Israel #Freepalestine https://t.co/Z8DQ2xLhF9"
132,"The Real History of Palestine 👇

#svpol #Palestina #Hamas #BDS #Israel https://t.co/myebXP4lr8"
133,"CJPME welcomes new ruling by the Canadian Food Inspection Agency (CFIA) confirming  “Product of #Israel” labels on wine from illegal Israeli settlements are “false,” &amp; that they therefore violate Canadian consumer protection law. https://t.co/f0fD31CnXA #BDS #ApartheidIsrael"
134,This is a funeral under #ApartheidIsrael https://t.co/LeqaDbBL2I
135,"Dear Queen, or Prince Charles, or whoever's running the show, if you don't want the non-violent #BDS are you advocating armed resistance? https://t.co/mrIEUmRmxa"
136,#IsraeliCrimes #Israeli #IsraeliTerrorism #Israel is a Terrorist state. #FreePalestine #Palestine https://t.co/QLOAM86yHk
137,"The crimes of the brutal military illegal occupation continues DAILY. This funeral does not get the international coverage as murdered #SherineAbuAqleh , yet the crimes of the occupation are the same. Humanity Lost 🇮🇱. #IsraeliCrimes #IsraeliTerrorism #Israel #Freepalestine https://t.co/Z8DQ2xLhF9"
138,"The level of evil to shoot mourners in a funeral yall..  It’s monstrous.

#Israel 
#ApartheidIsrael https://t.co/kOSlLQ0pFS"
139,"The crimes of the brutal military illegal occupation continues DAILY. This funeral does not get the international coverage as murdered #SherineAbuAqleh , yet the crimes of the occupation are the same. Humanity Lost 🇮🇱. #IsraeliCrimes #IsraeliTerrorism #Israel #Freepalestine https://t.co/Z8DQ2xLhF9"
140,"Punishment of telling truth in 
#ApartheidIsrael:
https://t.co/5iCm87t4BO"
141,"Bruises appear clearly on the arms and the face of activist Fadwa Khader after She was brutally attacked by the #israelioccuptionforces during her participation in the funeral of the late Shireen AbuAkleh.
#اسرائیل_نامنظور 
#اسرائیل_کا_یار_نوازشریف 
#FreePalestine #IsraeliCrimes https://t.co/VPpb512qgz"
142,"Across the world, #Israel &amp; allies are cracking down on attempts to hold it to account for its war crimes. In the UK, the government is now seeking to ban #BDS. We will fight this, but we need you to join us. 

Become a member of PSC today👉 https://t.co/NXhe43qgfh #FreePalestine https://t.co/W1o8uwEth4"
143,"eye.on.palestine 🇵🇸#Palestine | Israeli soldiers assault a Palestinian girl in Salahaddin St, occupied  Jerusalem. 16.5.2022 By @mucahit_aydemir
#ApartheidIsrael #ICC4Israel #BDS https://t.co/VOVrIjiVJB"
144,"Just so that you know, Sir, and with all due respect to your person, the @EU_Commission is complicit in aiding &amp; abetting crimes against the Palestinian People committed by #ApartheidIsrael 
Funding goes to the instrument of occupation called #PalestinianAuthority 
@MartinKonecny https://t.co/rLyLbq4e0N"
145,"There #IsraeliOccupation Forces as usual ... Attacks hospitals! Right after attaching another funeral!

#ShireenAbuAkleh 
#Nakba 
#FreePalestine 
#FreeSyria
#SlavaUkraini https://t.co/KonrHc5rQM"
146,This how Israel created #IsraeliTerrorism #IsraeliCrimes #israelindependenceday https://t.co/QTUsR8RWK6
147,"@Ori_RSA Afrikaner culture they said, they want to turn this country into another #ApartheidIsrael #Palestine situation https://t.co/ED8EPF6I4O"
148,"UK Labour MP Andy McDonald: ""It's time the UK Government recognised what has been rigorously documented by HRW, Amnesty &amp; B'Tselem.""#ApartheidIsrael https://t.co/CGdRaodHJm"
149,"The power of #distributed info.
We must keep publishing the facts &amp; the truth about the #ZIONAZI satanic apartheid system, whether they like it or not.
#BDS | Even after the #FBI determined that #MJB ordered #A_Khashoggi silenced https://t.co/4kdgugtv7q https://t.co/3eKRMvLKHp https://t.co/7XueBWm8Ng"
150,"#NakbaDay #IsraeliTerrorism continues to this day, designated as #IncrementalGenocide by scholars.

https://t.co/eQAvMyVd4D

https://t.co/zG05hLzjpc https://t.co/LE8KKzae8j"
151,This is a funeral under #ApartheidIsrael https://t.co/LeqaDbBL2I
152,"@VviewSsonicMair And it's back in #Syria 
I reckon proximity to the straight, deep waters for carriers, in case it needs to control flow through Suez and the flow of oil.

Or it could be supporting an attack #ApartheidIsrael is preparing. 

Whatever it is, it ain't good"
153,"Dear Queen, or Prince Charles, or whoever's running the show, if you don't want the non-violent #BDS are you advocating armed resistance? https://t.co/mrIEUmRmxa"
154,"If you are a Palestinian living in Palestine, ""replacement theory"" is not theoretical.  #Nakba  #Palestine #ApartheidIsrael  #supremacy"
155,NEVER FORGET that the occupation forces of #ApartheidIsrael shot a prominent Christian Palestinian journalist in the head &amp; then brutally beat her pallbearers during her funeral procession. https://t.co/s4O0qNhIgl
156,"What's an occupation you ask?!! ... This is an occupation!

#IsraeliOccupation 
#FreePalestine 
#FreeSyria
#ShireenAbuAkleh 
#TadamonMassacre https://t.co/UuJYmPLjSh"
157,"If the table is collapsed to eliminate the citizenship and to show only the ethnicity, the discrimination against Jews is even starker. #ApartheidIsrael #ApartheidMyAss https://t.co/LKD48l1WZI"
158,"The brutal #IsraeliOccupation thugs didn’t only kill an #American #journalist, but barbarically attacked her coffin and those who carried her!
These crimes are not happening in #ukraine by #russian, that’s why no body cares😡true #hipocracy!
#IsraeliTerrorism #IsraeliCrimes
👇"
159,"Why is #Capetonians allowing @Our_DA Premier Alan Winde @geordinhl to act with impunity similar what  #ApartheidIsrael is doing to #Palestine  people. The call to pray (Athaan) and ringing of church bells is part of our culture of respect and tolerance.

#Islam #Palestine https://t.co/7zXHEtoGzG"
160,"Bruises appear clearly on the arms and the face of activist Fadwa Khader after She was brutally attacked by the #israelioccuptionforces during her participation in the funeral of the late Shireen AbuAkleh.
#اسرائیل_نامنظور 
#اسرائیل_کا_یار_نوازشریف 
#FreePalestine #IsraeliCrimes https://t.co/VPpb512qgz"
161,"He refused to give up carrying #ShireenAbuAkleh’s coffin despite the severe beatings he was subjected to by #IsraeliOccupation thugs in #Jerusalem
Eng Mahmoud Fatiha is now undergoing treatment at the Hospital after suffering fractures in the neck &amp; bruises throughout his body👇 https://t.co/DJ10VSyjzj"
162,"The level of evil to shoot mourners in a funeral yall..  It’s monstrous.

#Israel 
#ApartheidIsrael https://t.co/kOSlLQ0pFS"
163,"Bruises appear clearly on the arms and the face of activist Fadwa Khader after She was brutally attacked by the #israelioccuptionforces during her participation in the funeral of the late Shireen AbuAkleh.
#اسرائیل_نامنظور 
#اسرائیل_کا_یار_نوازشریف 
#FreePalestine #IsraeliCrimes https://t.co/VPpb512qgz"
164,"l'am sorry to post this.

This is one of mourners in #WaleedSharif funeral today.
Waleed sharif is the young guy Israel murdered in AlAqsa mosque during Ramadan they beated him then let him die in the hospital  now they are attacking mourners and pallbearers
#IsraeliTerrorism https://t.co/MId442SuVV"
165,Israeli occupation forces once again attacking a funeral of a young Palestinian 'Walid Al Sharif' they killed in cold blood!! #IsraeliCrimes https://t.co/mhL3EOS7pF
166,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
167,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
168,"The level of evil to shoot mourners in a funeral yall..  It’s monstrous.

#Israel 
#ApartheidIsrael https://t.co/kOSlLQ0pFS"
169,"Out in #Vancouver #Canada at #Nakba74 rally for #Palestine + demanding Justice for Shireen Abu Akleh! Together we chanted ""From the River to the Sea, Palestine Will Be Free!"" 
#vanpoli #cdnpoli #شيرين_أبوعاقلة #فلسطين #IsraeliCrimes #ShireenAbuAqla #NakbaDay #JusticeForShireen https://t.co/vDy997jHnx"
170,"@SAFECUNY @NerdeenKiswani @CUNYLaw @CUNY @ChancellorCUNY Great speech, no lies detected. Thx for publicizing! 🇵🇸 #ZionismIsRacism #EndIsraeliApartheid"
171,"The power of #distributed info.
We must keep publishing the facts &amp; the truth about the #ZIONAZI satanic apartheid system, whether they like it or not.
#BDS | Even after the #FBI determined that #MJB ordered #A_Khashoggi silenced https://t.co/4kdgugtv7q https://t.co/3eKRMvLKHp https://t.co/7XueBWm8Ng"
172,"The level of evil to shoot mourners in a funeral yall..  It’s monstrous.

#Israel 
#ApartheidIsrael https://t.co/kOSlLQ0pFS"
173,"Across the world, #Israel &amp; allies are cracking down on attempts to hold it to account for its war crimes. In the UK, the government is now seeking to ban #BDS. We will fight this, but we need you to join us. 

Become a member of PSC today👉 https://t.co/NXhe43qgfh #FreePalestine https://t.co/W1o8uwEth4"
174,"@Timesofgaza They attack people , injure them ,detain , torture , kill them , when they are dead , no-one is allowed to participate in their funeral, if anyone dare to do so , they are also arrested.
It's the real face of Zionists.
#ShameOnIsrael
#BoycottIsrael
#SantionIsrael
#FreePalestine https://t.co/hBbQFTe1pP"
175,NEVER FORGET that the occupation forces of #ApartheidIsrael shot a prominent Christian Palestinian journalist in the head &amp; then brutally beat her pallbearers during her funeral procession. https://t.co/s4O0qNhIgl
176,"The power of #distributed info.
We must keep publishing the facts &amp; the truth about the #ZIONAZI satanic apartheid system, whether they like it or not.
#BDS | Even after the #FBI determined that #MJB ordered #A_Khashoggi silenced https://t.co/4kdgugtv7q https://t.co/3eKRMvLKHp https://t.co/7XueBWm8Ng"
177,"Out in #Vancouver #Canada at #Nakba74 rally for #Palestine + demanding Justice for Shireen Abu Akleh! Together we chanted ""From the River to the Sea, Palestine Will Be Free!"" 
#vanpoli #cdnpoli #شيرين_أبوعاقلة #فلسطين #IsraeliCrimes #ShireenAbuAqla #NakbaDay #JusticeForShireen https://t.co/vDy997jHnx"
178,"Out in #Vancouver #Canada at #Nakba74 rally for #Palestine + demanding Justice for Shireen Abu Akleh! Together we chanted ""From the River to the Sea, Palestine Will Be Free!"" 
#vanpoli #cdnpoli #شيرين_أبوعاقلة #فلسطين #IsraeliCrimes #ShireenAbuAqla #NakbaDay #JusticeForShireen https://t.co/vDy997jHnx"
179,"Preventing peaceful protest and arresting those who do is undemocratic. Berlin police arrested 170 Palestinian rights protesters yesterday, on #NakbaDay, as they demanded the right to hold a vigil for the murdered Semitic Palestinian iconic journalist #ShireenAbuAkleh. 

#BDS https://t.co/fWFkxsZZQH"
180,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
181,This world owes Palestinians a massive debt. This shit has been going on for 74 years and the world sees and knows and deliberately decides not to act or to enable these Zionist Psychopaths. Fucked up world #FreePalestine #WomensRights #HumanRights #EndIsraeliApartheid #Jerusalem https://t.co/PLMByJLJlX
182,"Good article on the #israelioccupation of #Palestine and its clear #Apartheid and #brutality

https://t.co/Sj72JRmRb1"
183,Just tell you all you want about this #ApartheidIsrael . Using the #Antisemitism card to get sympathy even when they commit a crime. People aren’t foolish as they think!! https://t.co/EKJIzNDzz6
184,By way of deception #ApartheidIsrael https://t.co/ShIydc0X92
185,This is a funeral under #ApartheidIsrael https://t.co/LeqaDbBL2I
186,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
187,This world owes Palestinians a massive debt. This shit has been going on for 74 years and the world sees and knows and deliberately decides not to act or to enable these Zionist Psychopaths. Fucked up world #FreePalestine #WomensRights #HumanRights #EndIsraeliApartheid #Jerusalem https://t.co/PLMByJLJlX
188,By way of deception #ApartheidIsrael https://t.co/ShIydc0X92
189,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
190,"The Zionist occupation soldiers repeat the scene of their attack on the coffin of Shireen Abu Aqleh and the attack on the coffin of the martyr Walid Al-Sharif.
#IsraeliTerrorism https://t.co/f1tzUSwDei"
191,"New footage reveals Israeli forces raiding hospital before Abu Akleh funeral

#BoycottIsrael #BDS #BoycottIsraelGoods #BoycottIsraeliGoods
Follow @BDSMovement @swilkinsonbc

https://t.co/kDeO7lZoOV"
192,"Bruises appear clearly on the arms and the face of activist Fadwa Khader after She was brutally attacked by the #israelioccuptionforces during her participation in the funeral of the late Shireen AbuAkleh.
#اسرائیل_نامنظور 
#اسرائیل_کا_یار_نوازشریف 
#FreePalestine #IsraeliCrimes https://t.co/VPpb512qgz"
193,"Across the world, #Israel &amp; allies are cracking down on attempts to hold it to account for its war crimes. In the UK, the government is now seeking to ban #BDS. We will fight this, but we need you to join us. 

Become a member of PSC today👉 https://t.co/NXhe43qgfh #FreePalestine https://t.co/W1o8uwEth4"
194,"#Palestinian students at Tel Aviv university marking 74 years of their #Nakba attacked by the #ApartheidIsrael police force. For #Zionism to succeed, the #Palestinians must forget. We haven’t and we won’t. All 14 million of us. We will return and #Apartheid will end. https://t.co/qadFxpoWnM"
195,"😡
@JustinTrudeau When will Canada stand for #Palestine and its people and against #IsraeliCrimes
 and #IsraeliApartheid ?

Is #Ukarine the only #HumanRights crisis? Selective Justice and selective stands for Justice never being peace.. https://t.co/CyP26LDzja"
196,"The level of evil to shoot mourners in a funeral yall..  It’s monstrous.

#Israel 
#ApartheidIsrael https://t.co/kOSlLQ0pFS"
197,"I hope in the afterlife #ShireenAbuAkleh finds the peace and freedom  the occupiers stole from her and all Palestinians.
#auspol
#EndIsraeliApartheid 
#ShireenAbuAkleh https://t.co/oQ2z7T0HAh"
198,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
